Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
1.0,1999-08-13,MSV Duisburg,Leverkusen,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-13,Wolfsburg,1860 Munich,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-14,Stuttgart,Werder Bremen,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-14,Schalke 04,Arminia,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-14,Kaiserslautern,Dortmund,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-14,Bayern Munich,Hamburger SV,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-14,Eint Frankfurt,Unterhaching,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-15,Ulm,Freiburg,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-15,Hertha BSC,Hansa Rostock,5,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-20,Arminia,Hertha BSC,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-20,Unterhaching,MSV Duisburg,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-21,Hamburger SV,Stuttgart,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-21,Dortmund,Wolfsburg,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-21,1860 Munich,Ulm,4,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-21,Freiburg,Eint Frankfurt,2,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-21,Werder Bremen,Schalke 04,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-22,Leverkusen,Bayern Munich,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-08-22,Hansa Rostock,Kaiserslautern,4,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-27,Kaiserslautern,Arminia,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-27,Schalke 04,Hamburger SV,1,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-28,Stuttgart,Leverkusen,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-28,Hertha BSC,Werder Bremen,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-28,Bayern Munich,Unterhaching,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-28,Wolfsburg,Hansa Rostock,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-28,Freiburg,1860 Munich,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-29,Eint Frankfurt,MSV Duisburg,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-08-29,Ulm,Dortmund,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-10,Hansa Rostock,Ulm,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-10,Arminia,Wolfsburg,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-11,Hamburger SV,Hertha BSC,5,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-11,Dortmund,Freiburg,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-11,Leverkusen,Schalke 04,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-11,Unterhaching,Stuttgart,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-11,MSV Duisburg,Bayern Munich,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-12,1860 Munich,Eint Frankfurt,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-12,Werder Bremen,Kaiserslautern,5,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-17,Freiburg,Hansa Rostock,5,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-17,1860 Munich,Dortmund,0,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-18,Schalke 04,Unterhaching,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-18,Hertha BSC,Leverkusen,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-18,Stuttgart,MSV Duisburg,4,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-18,Eint Frankfurt,Bayern Munich,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-18,Ulm,Arminia,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-09-19,Kaiserslautern,Hamburger SV,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
